Trajectories
100
,,1 0,,,1 1,,,1 2,,,1 3,,,1 4,,,1 5,,,1 6,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,1071.65,-215.077,339.691,,,,,,,,,,,,,,,,,,
2,0,1071.73,-212.712,342.558,,,,,,,,,,,,,,,,,,
3,0,1075.34,-215.01,340.724,,,,,,,,,,,,,,,,,,
4,0,1075.3,-213.088,343.115,,,,,,,,,,,,,,,,,,
5,0,1077.56,-213.407,342.874,,,,,,,,,,,,,,,,,,
6,0,1078.59,-213.55,343.552,,,,,,,,,,,,,,,,,,
7,0,1080.41,-213.639,343.405,,,,,,,,,,,,,,,,,,
8,0,1081.43,-213.635,343.833,,,,,,,,,,,,,,,,,,
9,0,1082.05,-213.551,344.389,,,,,,,,,,,,,,,,,,
10,0,1083.01,-213.424,344.236,,,,,,,,,,,,,,,,,,
11,0,1083.47,-213.263,344.398,,,,,,,,,,,,,,,,,,
12,0,1083.7,-212.989,344.598,,,,,,,,,,,,,,,,,,
13,0,1083.44,-212.695,344.739,,,,,,,,,,,,,,,,,,
14,0,1083.18,-212.447,344.879,,,,,,,,,,,,,,,,,,
15,0,1081.96,-211.959,345.44,,,,,,,,,,,,,,,,,,
16,0,1081.54,-211.687,345.224,,,,,,,,,,,,,,,,,,
17,0,1080.47,-211.16,345.136,,,,,,,,,,,,,,,,,,
18,0,1080.19,-212.122,344.426,,,,,,,,,,,,,,,,,,
19,0,1078.3,-210.636,345.422,,,,,,,,,,,,,,,,,,
20,0,1076.85,-210.129,345.066,,,,,,,,,,,,,,,,,,
21,0,1075.97,-211.405,344.248,,,,,,,,,,,,,,,,,,
22,0,1074.3,-210.101,345.323,,,,,,,,,,,,,,,,,,
23,0,1071.34,-209.621,345.746,,,,,,,,,,,,,,,,,,
24,0,1071.03,-209.893,345.127,,,,,,,,,,,,,,,,,,
25,0,1069.41,-211.414,344.239,,,,,,,,,,,,,,,,,,
26,0,1067.33,-209.96,345.661,,,,,,,,,,,,,,,,,,
27,0,1066.79,-211.696,344.465,,,,,,,,,,,,,,,,,,
28,0,1064.69,-210,345.605,,,,,,,,,,,,,,,,,,
29,0,1063.77,-211.093,344.607,,,,,,,,,,,,,,,,,,
30,0,1062.98,-211.622,343.914,,,,,,,,,,,,,,,,,,
31,0,1062.04,-211.69,343.669,,,,,,,,,,,,,,,,,,
