Trajectories
100
,,1 0,,,1 1,,,1 2,,,1 3,,,1 4,,,1 5,,,1 6,,,1 7,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,206.162,-160.096,475.511,,,,,,,,,,,,,,,,,,,,,
2,0,206.264,-159.897,475.421,,,,,,,,,,,,,,,,,,,,,
3,0,206.265,-159.671,475.397,,,,,,,,,,,,,,,,,,,,,
4,0,206.294,-159.523,475.423,,,,,,,,,,,,,,,,,,,,,
5,0,206.241,-159.479,475.379,,,,,,,,,,,,,,,,,,,,,
6,0,206.162,-159.461,475.322,,,,,,,,,,,,,,,,,,,,,
7,0,206.118,-159.515,475.264,,,,,,,,,,,,,,,,,,,,,
8,0,206.132,-159.554,475.166,,,,,,,,,,,,,,,,,,,,,
9,0,206.205,-159.613,475.23,,,,,,,,,,,,,,,,,,,,,
10,0,206.332,-159.629,475.218,,,,,,,,,,,,,,,,,,,,,
11,0,206.785,-159.673,475.184,,,,,,,,,,,,,,,,,,,,,
12,0,206.964,-159.67,475.174,,,,,,,,,,,,,,,,,,,,,
13,0,207.106,-159.756,475.171,,,,,,,,,,,,,,,,,,,,,
14,0,207.442,-159.713,475.012,,,,,,,,,,,,,,,,,,,,,
15,0,207.551,-159.674,474.904,,,,,,,,,,,,,,,,,,,,,
16,0,207.619,-159.653,474.891,,,,,,,,,,,,,,,,,,,,,
17,0,207.478,-159.503,475.008,,,,,,,,,,,,,,,,,,,,,
18,0,207.118,-159.693,475.027,,,,,,,,,,,,,,,,,,,,,
19,0,206.878,-159.666,474.972,,,,,,,,,,,,,,,,,,,,,
20,0,206.604,-159.563,474.871,,,,,,,,,,,,,,,,,,,,,
21,0,206.265,-159.525,474.822,,,,,,,,,,,,,,,,,,,,,
22,0,206.093,-159.337,474.738,,,,,,,,,,,,,,,,,,,,,
23,0,205.981,-159.107,474.547,,,,,,,,,,,,,,,,,,,,,
24,0,206.416,-158.194,474.575,,,,,,,,,,,,,,,,,,,,,
25,0,206.511,-157.918,474.538,,,,,,,,,,,,,,,,,,,,,
26,0,206.768,-157.736,474.443,,,,,,,,,,,,,,,,,,,,,
27,0,206.874,-157.961,474.164,,,,,,,,,,,,,,,,,,,,,
28,0,207.046,-157.904,473.974,,,,,,,,,,,,,,,,,,,,,
29,0,207.045,-157.915,473.777,,,,,,,,,,,,,,,,,,,,,
30,0,207.043,-157.964,473.546,,,,,,,,,,,,,,,,,,,,,
31,0,206.988,-158.116,473.238,,,,,,,,,,,,,,,,,,,,,
32,0,206.884,-158.398,472.884,,,,,,,,,,,,,,,,,,,,,
33,0,206.951,-158.236,472.608,,,,,,,,,,,,,,,,,,,,,
34,0,206.61,-158.704,471.837,,,,,,,,,,,,,,,,,,,,,
35,0,206.723,-158.661,471.413,,,,,,,,,,,,,,,,,,,,,
36,0,206.396,-159.199,470.863,,,,,,,,,,,,,,,,,,,,,
37,0,206.684,-159.277,470.198,,,,,,,,,,,,,,,,,,,,,
38,0,207.263,-159.48,469.471,,,,,,,,,,,,,,,,,,,,,
39,0,207.544,-159.653,469.034,,,,,,,,,,,,,,,,,,,,,
40,0,208.01,-159.879,468.615,,,,,,,,,,,,,,,,,,,,,
41,0,208.497,-160.116,468.125,,,,,,,,,,,,,,,,,,,,,
42,0,209.182,-160.317,467.567,,,,,,,,,,,,,,,,,,,,,
43,0,209.519,-160.513,466.859,,,,,,,,,,,,,,,,,,,,,
44,0,209.644,-160.795,466.34,,,,,,,,,,,,,,,,,,,,,
45,0,210.246,-160.827,465.835,,,,,,,,,,,,,,,,,,,,,
46,0,210.415,-161.562,464.987,,,,,,,,,,,,,,,,,,,,,
47,0,210.592,-162.041,464.468,,,,,,,,,,,,,,,,,,,,,
48,0,210.643,-162.582,463.994,,,,,,,,,,,,,,,,,,,,,
49,0,210.805,-162.623,463.686,,,,,,,,,,,,,,,,,,,,,
50,0,210.687,-163.32,463.16,,,,,,,,,,,,,,,,,,,,,
51,0,210.57,-163.755,462.724,,,,,,,,,,,,,,,,,,,,,
52,0,210.441,-164.231,462.253,,,,,,,,,,,,,,,,,,,,,
53,0,210.227,-164.589,461.835,,,,,,,,,,,,,,,,,,,,,
54,0,210.128,-164.814,461.479,,,,,,,,,,,,,,,,,,,,,
55,0,210.01,-164.923,461.192,,,,,,,,,,,,,,,,,,,,,
56,0,210.052,-164.725,460.688,,,,,,,,,,,,,,,,,,,,,
57,0,210.042,-164.46,460.216,,,,,,,,,,,,,,,,,,,,,
58,0,209.982,-164.332,459.358,,,,,,,,,,,,,,,,,,,,,
59,0,210.226,-163.958,458.861,,,,,,,,,,,,,,,,,,,,,
60,0,210.13,-163.514,458.69,,,,,,,,,,,,,,,,,,,,,
61,0,209.984,-162.947,458.527,,,,,,,,,,,,,,,,,,,,,
62,0,210.122,-162.028,458.461,,,,,,,,,,,,,,,,,,,,,
63,0,209.709,-161.45,457.764,,,,,,,,,,,,,,,,,,,,,
64,0,209.526,-160.674,457.43,,,,,,,,,,,,,,,,,,,,,
65,0,209.357,-159.957,457.042,,,,,,,,,,,,,,,,,,,,,
66,0,208.729,-159.131,456.801,,,,,,,,,,,,,,,,,,,,,
67,0,208.651,-158.215,456.787,,,,,,,,,,,,,,,,,,,,,
68,0,207.823,-157.902,456.543,,,,,,,,,,,,,,,,,,,,,
69,0,207.163,-157.098,456.209,,,,,,,,,,,,,,,,,,,,,
70,0,206.381,-156.516,455.924,,,,,,,,,,,,,,,,,,,,,
