Trajectories
100
,,1 0,,,1 1,,,1 2,,,1 3,,,1 4,,,1 5,,,1 6,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,103.063,175.894,407.037,,,,,,,,,,,,,,,,,,
2,0,103.062,176.049,407.037,,,,,,,,,,,,,,,,,,
3,0,103.171,176.169,406.991,,,,,,,,,,,,,,,,,,
4,0,103.235,176.282,406.915,,,,,,,,,,,,,,,,,,
5,0,103.34,176.315,406.834,,,,,,,,,,,,,,,,,,
6,0,103.354,176.351,406.715,,,,,,,,,,,,,,,,,,
7,0,103.283,176.433,406.602,,,,,,,,,,,,,,,,,,
8,0,103.124,176.513,406.424,,,,,,,,,,,,,,,,,,
9,0,103.027,176.548,406.268,,,,,,,,,,,,,,,,,,
10,0,102.744,176.703,406.11,,,,,,,,,,,,,,,,,,
11,0,102.348,176.872,406.065,,,,,,,,,,,,,,,,,,
12,0,102.114,177.078,405.765,,,,,,,,,,,,,,,,,,
13,0,101.772,177.305,405.466,,,,,,,,,,,,,,,,,,
14,0,101.118,177.548,405.254,,,,,,,,,,,,,,,,,,
15,0,100.468,177.963,404.787,,,,,,,,,,,,,,,,,,
16,0,100.209,178.03,404.541,,,,,,,,,,,,,,,,,,
17,0,99.9564,178.042,403.995,,,,,,,,,,,,,,,,,,
18,0,99.6691,178.065,403.671,,,,,,,,,,,,,,,,,,
19,0,99.4244,178.181,403.143,,,,,,,,,,,,,,,,,,
20,0,98.916,178.245,402.781,,,,,,,,,,,,,,,,,,
21,0,98.7629,178.087,402.594,,,,,,,,,,,,,,,,,,
22,0,98.8746,177.752,402.23,,,,,,,,,,,,,,,,,,
23,0,98.9658,177.501,401.96,,,,,,,,,,,,,,,,,,
24,0,98.9954,177.183,401.692,,,,,,,,,,,,,,,,,,
25,0,99.2107,176.753,401.494,,,,,,,,,,,,,,,,,,
26,0,99.6208,176.258,401.042,,,,,,,,,,,,,,,,,,
27,0,100.174,175.608,400.45,,,,,,,,,,,,,,,,,,
28,0,100.314,175.151,400.337,,,,,,,,,,,,,,,,,,
29,0,100.679,174.633,400.028,,,,,,,,,,,,,,,,,,
30,0,101.135,174.007,399.651,,,,,,,,,,,,,,,,,,
31,0,101.202,173.625,399.414,,,,,,,,,,,,,,,,,,
32,0,101.563,173.109,398.784,,,,,,,,,,,,,,,,,,
33,0,101.658,172.776,398.508,,,,,,,,,,,,,,,,,,
34,0,101.959,172.325,397.846,,,,,,,,,,,,,,,,,,
35,0,101.917,171.991,397.21,,,,,,,,,,,,,,,,,,
36,0,101.854,171.811,396.885,,,,,,,,,,,,,,,,,,
37,0,101.745,171.696,396.573,,,,,,,,,,,,,,,,,,
38,0,101.624,171.805,396.135,,,,,,,,,,,,,,,,,,
39,0,101.516,172.069,395.477,,,,,,,,,,,,,,,,,,
40,0,101.075,172.551,395.201,,,,,,,,,,,,,,,,,,
41,0,100.573,173.003,394.879,,,,,,,,,,,,,,,,,,
42,0,100.136,173.688,394.302,,,,,,,,,,,,,,,,,,
43,0,99.5627,174.404,393.529,,,,,,,,,,,,,,,,,,
44,0,99.4876,174.763,392.667,,,,,,,,,,,,,,,,,,
45,0,98.9178,175.569,392.24,,,,,,,,,,,,,,,,,,
46,0,98.5701,176.068,391.578,,,,,,,,,,,,,,,,,,
47,0,97.8968,177.087,391.012,,,,,,,,,,,,,,,,,,
48,0,97.4713,177.815,390.142,,,,,,,,,,,,,,,,,,
49,0,97.3091,178.475,389.951,,,,,,,,,,,,,,,,,,
