Trajectories
100
,,1 0,,,1 1,,,1 2,,,1 3,,,1 4,,,1 5,,,1 6,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,40.2454,240.126,426.538,,,,,,,,,,,,,,,,,,
2,0,40.2418,240.455,426.563,,,,,,,,,,,,,,,,,,
3,0,40.0609,241.056,426.51,,,,,,,,,,,,,,,,,,
4,0,40.0353,241.64,426.444,,,,,,,,,,,,,,,,,,
5,0,40.1078,242.152,426.378,,,,,,,,,,,,,,,,,,
6,0,40.1465,242.73,426.185,,,,,,,,,,,,,,,,,,
7,0,40.0818,243.251,425.673,,,,,,,,,,,,,,,,,,
8,0,39.9918,243.597,425.142,,,,,,,,,,,,,,,,,,
9,0,39.7523,243.697,424.751,,,,,,,,,,,,,,,,,,
10,0,39.3442,243.793,424.416,,,,,,,,,,,,,,,,,,
11,0,39.0168,243.836,424.141,,,,,,,,,,,,,,,,,,
12,0,38.7716,243.926,423.806,,,,,,,,,,,,,,,,,,
13,0,38.4249,244.393,423.225,,,,,,,,,,,,,,,,,,
14,0,38.4842,244.723,422.676,,,,,,,,,,,,,,,,,,
15,0,38.636,245.13,421.908,,,,,,,,,,,,,,,,,,
16,0,38.7022,245.493,421.537,,,,,,,,,,,,,,,,,,
17,0,38.4458,245.968,420.936,,,,,,,,,,,,,,,,,,
18,0,38.5436,246.177,420.426,,,,,,,,,,,,,,,,,,
19,0,38.8849,246.842,419.218,,,,,,,,,,,,,,,,,,
20,0,38.7467,247.402,418.461,,,,,,,,,,,,,,,,,,
21,0,38.7234,247.69,417.975,,,,,,,,,,,,,,,,,,
22,0,38.681,248.099,417.311,,,,,,,,,,,,,,,,,,
23,0,38.8894,248.78,415.995,,,,,,,,,,,,,,,,,,
24,0,38.9054,249.224,415.371,,,,,,,,,,,,,,,,,,
25,0,38.9226,249.661,414.889,,,,,,,,,,,,,,,,,,
26,0,39.0996,250.212,414.078,,,,,,,,,,,,,,,,,,
27,0,39.4781,250.868,412.845,,,,,,,,,,,,,,,,,,
28,0,39.62,251.287,412.273,,,,,,,,,,,,,,,,,,
29,0,39.853,251.94,411.436,,,,,,,,,,,,,,,,,,
30,0,40.2948,252.549,410.192,,,,,,,,,,,,,,,,,,
31,0,40.5094,252.807,409.557,,,,,,,,,,,,,,,,,,
32,0,40.7422,253.214,408.77,,,,,,,,,,,,,,,,,,
33,0,41.2512,253.776,407.488,,,,,,,,,,,,,,,,,,
