Trajectories
100
,,1 0,,,1 1,,,1 2,,,1 3,,,1 4,,,1 5,,,1 6,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,91.8285,-30.487,326.588,,,,,,,,,,,,,,,,,,
2,0,92.8388,-29.3011,327.002,,,,,,,,,,,,,,,,,,
3,0,94.5286,-28.6413,326.665,,,,,,,,,,,,,,,,,,
4,0,95.8569,-27.519,326.518,,,,,,,,,,,,,,,,,,
5,0,97.5659,-26.7694,326.259,,,,,,,,,,,,,,,,,,
6,0,98.561,-26.0159,326.708,,,,,,,,,,,,,,,,,,
7,0,100.195,-25.5191,326.724,,,,,,,,,,,,,,,,,,
8,0,101.296,-24.8748,327.156,,,,,,,,,,,,,,,,,,
9,0,102.207,-24.1298,327.344,,,,,,,,,,,,,,,,,,
10,0,103.791,-24.0039,326.989,,,,,,,,,,,,,,,,,,
11,0,104.56,-23.5681,327.336,,,,,,,,,,,,,,,,,,
12,0,106.223,-23.4695,326.892,,,,,,,,,,,,,,,,,,
13,0,107.288,-23.4649,327.031,,,,,,,,,,,,,,,,,,
14,0,108.019,-23.457,327.396,,,,,,,,,,,,,,,,,,
15,0,109.229,-23.8414,327.021,,,,,,,,,,,,,,,,,,
16,0,109.9,-24.1825,327.082,,,,,,,,,,,,,,,,,,
17,0,110.919,-25.0782,327.122,,,,,,,,,,,,,,,,,,
18,0,111.174,-25.6083,327.694,,,,,,,,,,,,,,,,,,
19,0,111.651,-26.5745,327.601,,,,,,,,,,,,,,,,,,
20,0,112.298,-27.8569,327.829,,,,,,,,,,,,,,,,,,
21,0,112.726,-29.3416,327.321,,,,,,,,,,,,,,,,,,
22,0,113.055,-30.831,326.755,,,,,,,,,,,,,,,,,,
23,0,113.237,-32.5996,326.248,,,,,,,,,,,,,,,,,,
24,0,113.51,-34.4772,325.323,,,,,,,,,,,,,,,,,,
25,0,113.312,-36.3997,325.339,,,,,,,,,,,,,,,,,,
26,0,113.654,-38.5189,325.268,,,,,,,,,,,,,,,,,,
27,0,112.962,-40.749,324.21,,,,,,,,,,,,,,,,,,
28,0,112.912,-43.1229,323.575,,,,,,,,,,,,,,,,,,
29,0,112.613,-45.3218,322.723,,,,,,,,,,,,,,,,,,
30,0,112.391,-47.7322,322.089,,,,,,,,,,,,,,,,,,
31,0,112.423,-50.548,322.058,,,,,,,,,,,,,,,,,,
32,0,111.726,-53.1677,320.629,,,,,,,,,,,,,,,,,,
33,0,111.844,-55.9189,320.064,,,,,,,,,,,,,,,,,,
34,0,111.357,-59.1727,319.83,,,,,,,,,,,,,,,,,,
35,0,110.78,-62.2656,318.732,,,,,,,,,,,,,,,,,,
36,0,110.074,-65.3693,317.77,,,,,,,,,,,,,,,,,,
37,0,109.617,-69.1339,317.083,,,,,,,,,,,,,,,,,,
38,0,109.082,-72.7417,316.027,,,,,,,,,,,,,,,,,,
39,0,108.249,-76.3148,315.001,,,,,,,,,,,,,,,,,,
40,0,107.629,-80.179,314.484,,,,,,,,,,,,,,,,,,
41,0,107.03,-83.837,313.593,,,,,,,,,,,,,,,,,,
42,0,106.016,-87.6446,312.973,,,,,,,,,,,,,,,,,,
43,0,105.146,-91.1541,312.326,,,,,,,,,,,,,,,,,,
44,0,104.245,-94.6937,311.506,,,,,,,,,,,,,,,,,,
45,0,103.754,-98.0226,310.922,,,,,,,,,,,,,,,,,,
46,0,103.199,-100.72,310.146,,,,,,,,,,,,,,,,,,
47,0,102.998,-103.86,310.455,,,,,,,,,,,,,,,,,,
48,0,102.527,-105.855,309.767,,,,,,,,,,,,,,,,,,
49,0,102.55,-107.728,309.536,,,,,,,,,,,,,,,,,,
50,0,102.611,-109.51,308.866,,,,,,,,,,,,,,,,,,
