Trajectories
100
,,1 0,,,1 1,,,1 2,,,1 3,,,1 4,,,1 5,,,1 6,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,208.422,202.867,352.167,,,,,,,,,,,,,,,,,,
2,0,208.421,202.939,352.118,,,,,,,,,,,,,,,,,,
3,0,208.483,203.125,352.105,,,,,,,,,,,,,,,,,,
4,0,208.514,203.236,352.01,,,,,,,,,,,,,,,,,,
5,0,208.521,203.328,351.891,,,,,,,,,,,,,,,,,,
6,0,208.465,203.419,351.759,,,,,,,,,,,,,,,,,,
7,0,208.287,203.503,351.651,,,,,,,,,,,,,,,,,,
8,0,207.975,203.611,351.45,,,,,,,,,,,,,,,,,,
9,0,207.627,203.641,351.296,,,,,,,,,,,,,,,,,,
10,0,207.076,203.816,351.304,,,,,,,,,,,,,,,,,,
11,0,206.847,203.91,351.025,,,,,,,,,,,,,,,,,,
12,0,206.572,204.144,350.526,,,,,,,,,,,,,,,,,,
13,0,206.105,204.401,350.364,,,,,,,,,,,,,,,,,,
14,0,205.683,204.595,349.975,,,,,,,,,,,,,,,,,,
15,0,205.312,204.625,349.627,,,,,,,,,,,,,,,,,,
16,0,204.81,204.672,349.171,,,,,,,,,,,,,,,,,,
17,0,203.532,205.029,349.028,,,,,,,,,,,,,,,,,,
18,0,203.23,204.855,348.482,,,,,,,,,,,,,,,,,,
19,0,202.715,204.579,348.032,,,,,,,,,,,,,,,,,,
20,0,202.348,204.244,347.544,,,,,,,,,,,,,,,,,,
21,0,202.14,203.949,346.817,,,,,,,,,,,,,,,,,,
22,0,202.021,203.582,346.229,,,,,,,,,,,,,,,,,,
23,0,202.261,203.135,345.642,,,,,,,,,,,,,,,,,,
24,0,202.355,202.856,345.43,,,,,,,,,,,,,,,,,,
25,0,203.005,202.55,344.881,,,,,,,,,,,,,,,,,,
26,0,203.553,202.345,344.515,,,,,,,,,,,,,,,,,,
27,0,204.189,202.193,344.133,,,,,,,,,,,,,,,,,,
28,0,204.886,202.062,343.593,,,,,,,,,,,,,,,,,,
29,0,205.281,201.972,343.297,,,,,,,,,,,,,,,,,,
30,0,205.431,201.938,343.126,,,,,,,,,,,,,,,,,,
31,0,205.478,201.854,342.997,,,,,,,,,,,,,,,,,,
32,0,205.598,201.708,342.674,,,,,,,,,,,,,,,,,,
33,0,205.62,201.623,342.273,,,,,,,,,,,,,,,,,,
34,0,205.672,201.406,341.746,,,,,,,,,,,,,,,,,,
35,0,205.651,201.204,341.282,,,,,,,,,,,,,,,,,,
36,0,205.494,201.057,341.005,,,,,,,,,,,,,,,,,,
37,0,204.989,201.034,340.744,,,,,,,,,,,,,,,,,,
38,0,204.732,200.985,340.567,,,,,,,,,,,,,,,,,,
39,0,204.526,200.824,340.237,,,,,,,,,,,,,,,,,,
40,0,204.375,200.743,339.993,,,,,,,,,,,,,,,,,,
41,0,204.284,200.723,339.829,,,,,,,,,,,,,,,,,,
42,0,204.079,200.834,339.714,,,,,,,,,,,,,,,,,,
43,0,203.965,200.916,339.544,,,,,,,,,,,,,,,,,,
44,0,204.083,200.921,339.301,,,,,,,,,,,,,,,,,,
45,0,204.504,200.847,338.892,,,,,,,,,,,,,,,,,,
46,0,204.678,200.836,338.625,,,,,,,,,,,,,,,,,,
47,0,204.872,200.688,338.534,,,,,,,,,,,,,,,,,,
48,0,205.126,200.526,338.386,,,,,,,,,,,,,,,,,,
49,0,205.389,200.352,338.165,,,,,,,,,,,,,,,,,,
50,0,205.409,200.226,338.023,,,,,,,,,,,,,,,,,,
51,0,205.445,200.134,337.868,,,,,,,,,,,,,,,,,,
52,0,205.621,200.089,337.341,,,,,,,,,,,,,,,,,,
53,0,205.622,200.025,337.047,,,,,,,,,,,,,,,,,,
54,0,205.87,200.065,336.223,,,,,,,,,,,,,,,,,,
55,0,205.885,200.058,335.798,,,,,,,,,,,,,,,,,,
56,0,205.989,200.07,335.275,,,,,,,,,,,,,,,,,,
57,0,205.76,200.365,334.65,,,,,,,,,,,,,,,,,,
58,0,205.744,200.62,334.265,,,,,,,,,,,,,,,,,,
59,0,205.578,201.009,334.001,,,,,,,,,,,,,,,,,,
60,0,205.733,201.292,333.377,,,,,,,,,,,,,,,,,,
61,0,205.964,201.519,332.699,,,,,,,,,,,,,,,,,,
62,0,205.707,201.865,332.39,,,,,,,,,,,,,,,,,,
63,0,205.668,202.124,332.122,,,,,,,,,,,,,,,,,,
64,0,205.707,202.426,331.383,,,,,,,,,,,,,,,,,,
65,0,205.828,202.693,330.74,,,,,,,,,,,,,,,,,,
66,0,205.74,203.061,330.487,,,,,,,,,,,,,,,,,,
67,0,205.862,203.568,329.908,,,,,,,,,,,,,,,,,,
68,0,205.865,203.882,329.823,,,,,,,,,,,,,,,,,,
69,0,206.561,204.234,329.167,,,,,,,,,,,,,,,,,,
70,0,206.706,204.841,328.525,,,,,,,,,,,,,,,,,,
71,0,206.823,205.294,328.366,,,,,,,,,,,,,,,,,,
72,0,207.178,206.114,327.445,,,,,,,,,,,,,,,,,,
73,0,207.08,206.692,327.221,,,,,,,,,,,,,,,,,,
74,0,206.968,207.452,326.766,,,,,,,,,,,,,,,,,,
75,0,206.545,208.592,326.478,,,,,,,,,,,,,,,,,,
76,0,206.68,209.792,325.825,,,,,,,,,,,,,,,,,,
77,0,207.09,210.579,325.421,,,,,,,,,,,,,,,,,,
78,0,207.168,211.897,325.029,,,,,,,,,,,,,,,,,,
79,0,207.558,213.208,324.495,,,,,,,,,,,,,,,,,,
80,0,207.796,214.154,324.233,,,,,,,,,,,,,,,,,,
81,0,208.146,215.436,323.626,,,,,,,,,,,,,,,,,,
82,0,208.165,216.454,323.381,,,,,,,,,,,,,,,,,,
83,0,208.294,217.495,322.711,,,,,,,,,,,,,,,,,,
84,0,208.298,218.228,322.474,,,,,,,,,,,,,,,,,,
85,0,208.198,219.156,321.987,,,,,,,,,,,,,,,,,,
86,0,208.213,220.004,321.482,,,,,,,,,,,,,,,,,,
87,0,208.313,220.696,321.045,,,,,,,,,,,,,,,,,,
88,0,208.123,221.538,320.762,,,,,,,,,,,,,,,,,,
89,0,208.131,222.305,320.472,,,,,,,,,,,,,,,,,,
90,0,207.784,223.4,320.144,,,,,,,,,,,,,,,,,,
91,0,207.907,224.413,319.591,,,,,,,,,,,,,,,,,,
92,0,208.013,225.208,319.542,,,,,,,,,,,,,,,,,,
93,0,208.238,226.463,319.099,,,,,,,,,,,,,,,,,,
94,0,208.343,227.484,319.003,,,,,,,,,,,,,,,,,,
