Trajectories
100
,,1 0,,,1 1,,,1 2,,,1 3,,,1 4,,,1 5,,,1 6,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,77.6858,23.4964,401.313,,,,,,,,,,,,,,,,,,
2,0,78.3629,24.282,401.3,,,,,,,,,,,,,,,,,,
3,0,78.9365,24.9168,401.364,,,,,,,,,,,,,,,,,,
4,0,79.2858,25.4815,401.68,,,,,,,,,,,,,,,,,,
5,0,79.9814,25.7374,401.523,,,,,,,,,,,,,,,,,,
6,0,80.4634,26.0262,401.457,,,,,,,,,,,,,,,,,,
7,0,80.6137,26.3232,401.567,,,,,,,,,,,,,,,,,,
8,0,80.5966,26.6254,401.565,,,,,,,,,,,,,,,,,,
9,0,80.4977,26.9844,401.627,,,,,,,,,,,,,,,,,,
10,0,80.3743,27.2728,401.485,,,,,,,,,,,,,,,,,,
11,0,80.2321,27.6264,401.276,,,,,,,,,,,,,,,,,,
12,0,80.0513,28.116,400.659,,,,,,,,,,,,,,,,,,
13,0,80.0362,28.475,400.222,,,,,,,,,,,,,,,,,,
14,0,80.1557,28.7921,399.698,,,,,,,,,,,,,,,,,,
15,0,80.1432,29.0661,399.642,,,,,,,,,,,,,,,,,,
16,0,80.1361,29.4165,399.627,,,,,,,,,,,,,,,,,,
17,0,80.1683,29.7394,399.509,,,,,,,,,,,,,,,,,,
18,0,81.0684,29.807,398.942,,,,,,,,,,,,,,,,,,
19,0,81.2595,29.9175,398.974,,,,,,,,,,,,,,,,,,
20,0,82.1006,30.0928,398.396,,,,,,,,,,,,,,,,,,
21,0,82.949,30.2431,397.902,,,,,,,,,,,,,,,,,,
22,0,84.3061,30.2483,397.313,,,,,,,,,,,,,,,,,,
23,0,85.0572,30.5254,397.315,,,,,,,,,,,,,,,,,,
24,0,86.3567,30.6314,397.026,,,,,,,,,,,,,,,,,,
25,0,87.2567,30.9168,397.122,,,,,,,,,,,,,,,,,,
26,0,88.8067,31.2952,396.359,,,,,,,,,,,,,,,,,,
27,0,90.3825,31.637,395.722,,,,,,,,,,,,,,,,,,
28,0,91.6649,32.0464,395.767,,,,,,,,,,,,,,,,,,
29,0,93.0339,32.1539,396.018,,,,,,,,,,,,,,,,,,
30,0,94.1314,32.5957,395.954,,,,,,,,,,,,,,,,,,
31,0,95.4195,33.0958,395.96,,,,,,,,,,,,,,,,,,
32,0,96.9231,33.5715,395.287,,,,,,,,,,,,,,,,,,
33,0,98.5914,33.7828,394.722,,,,,,,,,,,,,,,,,,
34,0,99.5781,33.9661,394.734,,,,,,,,,,,,,,,,,,
35,0,100.51,34.0524,394.704,,,,,,,,,,,,,,,,,,
36,0,101.658,33.8975,394.522,,,,,,,,,,,,,,,,,,
37,0,102.578,33.8221,394.176,,,,,,,,,,,,,,,,,,
38,0,104.09,33.5566,393.297,,,,,,,,,,,,,,,,,,
39,0,104.594,33.6111,393.038,,,,,,,,,,,,,,,,,,
40,0,106.179,33.0954,391.979,,,,,,,,,,,,,,,,,,
41,0,106.861,32.8348,391.873,,,,,,,,,,,,,,,,,,
42,0,107.96,32.3234,391.676,,,,,,,,,,,,,,,,,,
43,0,109.02,32.0512,391.294,,,,,,,,,,,,,,,,,,
44,0,110.312,31.6794,390.721,,,,,,,,,,,,,,,,,,
45,0,111.559,31.4362,389.948,,,,,,,,,,,,,,,,,,
46,0,113.564,31.0542,388.671,,,,,,,,,,,,,,,,,,
47,0,114.73,30.5132,388.793,,,,,,,,,,,,,,,,,,
48,0,116.42,30.0594,388.148,,,,,,,,,,,,,,,,,,
49,0,117.744,29.5748,387.736,,,,,,,,,,,,,,,,,,
50,0,119.317,29.043,387.125,,,,,,,,,,,,,,,,,,
51,0,121.273,28.3724,386,,,,,,,,,,,,,,,,,,
52,0,122.201,28.014,385.672,,,,,,,,,,,,,,,,,,
53,0,124.225,27.1135,384.787,,,,,,,,,,,,,,,,,,
54,0,125.206,26.4665,384.667,,,,,,,,,,,,,,,,,,
55,0,126.724,25.7599,384.087,,,,,,,,,,,,,,,,,,
56,0,127.785,25.2556,383.91,,,,,,,,,,,,,,,,,,
57,0,128.84,24.8013,383.655,,,,,,,,,,,,,,,,,,
58,0,129.933,24.5651,383.354,,,,,,,,,,,,,,,,,,
59,0,131.002,24.465,382.8,,,,,,,,,,,,,,,,,,
60,0,131.722,24.7108,382.381,,,,,,,,,,,,,,,,,,
61,0,132.176,24.971,382.02,,,,,,,,,,,,,,,,,,
62,0,132.983,25.1862,381.623,,,,,,,,,,,,,,,,,,
63,0,133.285,25.5777,381.625,,,,,,,,,,,,,,,,,,
64,0,133.305,26.0619,381.651,,,,,,,,,,,,,,,,,,
65,0,133.314,26.5494,381.65,,,,,,,,,,,,,,,,,,
66,0,133.228,27.3305,381.181,,,,,,,,,,,,,,,,,,
67,0,133.073,28.3704,381.032,,,,,,,,,,,,,,,,,,
68,0,133.195,29.0477,380.49,,,,,,,,,,,,,,,,,,
69,0,133.05,30.0081,380.705,,,,,,,,,,,,,,,,,,
70,0,132.529,31.238,380.807,,,,,,,,,,,,,,,,,,
71,0,131.79,32.4317,381.19,,,,,,,,,,,,,,,,,,
72,0,131.229,33.5354,381.656,,,,,,,,,,,,,,,,,,
73,0,130.809,34.7766,381.635,,,,,,,,,,,,,,,,,,
74,0,130.327,35.9572,381.727,,,,,,,,,,,,,,,,,,
75,0,129.291,37.5304,381.577,,,,,,,,,,,,,,,,,,
76,0,129.078,38.5137,381.105,,,,,,,,,,,,,,,,,,
77,0,128.311,39.66,381.045,,,,,,,,,,,,,,,,,,
78,0,126.764,40.8046,381.422,,,,,,,,,,,,,,,,,,
79,0,125.814,41.6431,381.437,,,,,,,,,,,,,,,,,,
80,0,124.598,42.7176,381.422,,,,,,,,,,,,,,,,,,
81,0,123.316,43.6358,381.631,,,,,,,,,,,,,,,,,,
82,0,121.872,44.7948,381.665,,,,,,,,,,,,,,,,,,
83,0,120.335,45.9474,381.898,,,,,,,,,,,,,,,,,,
84,0,119.407,47.0694,381.794,,,,,,,,,,,,,,,,,,
85,0,117.998,48.6992,381.529,,,,,,,,,,,,,,,,,,
86,0,117.662,49.7586,381.11,,,,,,,,,,,,,,,,,,
87,0,115.91,51.6247,381.368,,,,,,,,,,,,,,,,,,
88,0,115.041,52.8996,381.507,,,,,,,,,,,,,,,,,,
89,0,114.037,54.4524,381.488,,,,,,,,,,,,,,,,,,
90,0,112.716,56.2539,381.797,,,,,,,,,,,,,,,,,,
91,0,111.984,57.7764,381.82,,,,,,,,,,,,,,,,,,
92,0,110.849,59.8634,381.303,,,,,,,,,,,,,,,,,,
93,0,110.324,61.3607,381.18,,,,,,,,,,,,,,,,,,
94,0,109.009,63.1569,381.409,,,,,,,,,,,,,,,,,,
95,0,107.889,65.1357,381.807,,,,,,,,,,,,,,,,,,
96,0,106.555,67.2392,381.921,,,,,,,,,,,,,,,,,,
97,0,106.221,69.1911,381.252,,,,,,,,,,,,,,,,,,
98,0,104.672,71.5716,381.562,,,,,,,,,,,,,,,,,,
99,0,103.494,73.7877,381.887,,,,,,,,,,,,,,,,,,
100,0,102.005,76.7476,381.738,,,,,,,,,,,,,,,,,,
101,0,101.428,79.3078,381.49,,,,,,,,,,,,,,,,,,
102,0,100.017,82.096,381.816,,,,,,,,,,,,,,,,,,
103,0,99.3075,85.1438,380.913,,,,,,,,,,,,,,,,,,
104,0,97.9749,87.7897,381.651,,,,,,,,,,,,,,,,,,
105,0,96.87,90.6942,381.57,,,,,,,,,,,,,,,,,,
106,0,96.3401,93.4677,381.24,,,,,,,,,,,,,,,,,,
107,0,94.9651,96.3644,381.697,,,,,,,,,,,,,,,,,,
108,0,94.6182,99.0177,381.129,,,,,,,,,,,,,,,,,,
109,0,93.7541,101.861,381.174,,,,,,,,,,,,,,,,,,
110,0,92.5854,104.48,381.798,,,,,,,,,,,,,,,,,,
111,0,91.7083,107.137,382.056,,,,,,,,,,,,,,,,,,
112,0,91.1467,109.507,381.508,,,,,,,,,,,,,,,,,,
113,0,90.7751,112.108,382.128,,,,,,,,,,,,,,,,,,
114,0,90.0406,114.634,382.203,,,,,,,,,,,,,,,,,,
115,0,89.947,116.814,381.852,,,,,,,,,,,,,,,,,,
116,0,89.8329,119.422,382.113,,,,,,,,,,,,,,,,,,
117,0,89.0595,121.809,382.058,,,,,,,,,,,,,,,,,,
118,0,88.9111,123.78,382.002,,,,,,,,,,,,,,,,,,
119,0,87.8485,125.995,381.955,,,,,,,,,,,,,,,,,,
120,0,87.0009,127.965,382.289,,,,,,,,,,,,,,,,,,
121,0,86.4874,129.662,382.519,,,,,,,,,,,,,,,,,,
122,0,85.6067,131.93,382.426,,,,,,,,,,,,,,,,,,
123,0,85.4379,133.498,382.52,,,,,,,,,,,,,,,,,,
124,0,85.0697,135.412,382.688,,,,,,,,,,,,,,,,,,
125,0,85.0689,137.026,382.747,,,,,,,,,,,,,,,,,,
126,0,85.2968,139.159,382.066,,,,,,,,,,,,,,,,,,
127,0,85.1291,140.642,382.102,,,,,,,,,,,,,,,,,,
128,0,85.2763,142.149,382.101,,,,,,,,,,,,,,,,,,
129,0,85.4186,143.808,381.822,,,,,,,,,,,,,,,,,,
130,0,85.7973,145.04,381.709,,,,,,,,,,,,,,,,,,
131,0,86.2389,146.214,381.718,,,,,,,,,,,,,,,,,,
132,0,86.6551,147.666,381.181,,,,,,,,,,,,,,,,,,
133,0,86.9731,148.627,381.1,,,,,,,,,,,,,,,,,,
134,0,87.3348,149.467,380.891,,,,,,,,,,,,,,,,,,
135,0,87.6405,150.342,380.594,,,,,,,,,,,,,,,,,,
136,0,87.7031,151.214,380.718,,,,,,,,,,,,,,,,,,
137,0,87.9325,152.127,379.968,,,,,,,,,,,,,,,,,,
138,0,87.9496,153.3,379.589,,,,,,,,,,,,,,,,,,
139,0,87.4565,154.416,379.446,,,,,,,,,,,,,,,,,,
140,0,86.9375,155.29,379.462,,,,,,,,,,,,,,,,,,
141,0,86.2881,156.46,379.367,,,,,,,,,,,,,,,,,,
142,0,85.8496,157.433,379.165,,,,,,,,,,,,,,,,,,
143,0,85.1545,158.492,379.1,,,,,,,,,,,,,,,,,,
144,0,84.6543,159.78,378.978,,,,,,,,,,,,,,,,,,
145,0,84.3108,160.89,379.066,,,,,,,,,,,,,,,,,,
146,0,84.1928,161.942,379.392,,,,,,,,,,,,,,,,,,
147,0,83.8669,163.225,379.444,,,,,,,,,,,,,,,,,,
148,0,83.7197,164.537,379.424,,,,,,,,,,,,,,,,,,
149,0,83.6028,166.031,379.416,,,,,,,,,,,,,,,,,,
150,0,83.7098,167.395,379.305,,,,,,,,,,,,,,,,,,
151,0,84.109,168.724,379.496,,,,,,,,,,,,,,,,,,
152,0,84.6218,169.933,379.686,,,,,,,,,,,,,,,,,,
